4.199999999999999845e-01,2.000000000000000000e+00
8.800000000000000044e-01,3.000000000000000000e+00
1.340000000000000080e+00,4.000000000000000000e+00
1.820000000000000062e+00,1.000000000000000000e+00
2.259999999999999787e+00,2.000000000000000000e+00
2.720000000000000195e+00,3.000000000000000000e+00
3.180000000000000160e+00,4.000000000000000000e+00
3.640000000000000124e+00,1.000000000000000000e+00
4.080000000000000071e+00,2.000000000000000000e+00
4.500000000000000000e+00,3.000000000000000000e+00
4.980000000000000426e+00,4.000000000000000000e+00
5.440000000000000391e+00,1.000000000000000000e+00
5.879999999999999893e+00,2.000000000000000000e+00
6.339999999999999858e+00,3.000000000000000000e+00
6.820000000000000284e+00,4.000000000000000000e+00
7.280000000000000249e+00,1.000000000000000000e+00
7.719999999999999751e+00,2.000000000000000000e+00
8.140000000000000568e+00,3.000000000000000000e+00
8.619999999999999218e+00,4.000000000000000000e+00
9.080000000000000071e+00,1.000000000000000000e+00
9.519999999999999574e+00,2.000000000000000000e+00
1.000000000000000000e+01,3.000000000000000000e+00
1.046000000000000085e+01,4.000000000000000000e+00
1.091999999999999993e+01,1.000000000000000000e+00
1.138000000000000078e+01,2.000000000000000000e+00
1.182000000000000028e+01,3.000000000000000000e+00
1.227999999999999936e+01,4.000000000000000000e+00
1.274000000000000021e+01,1.000000000000000000e+00
1.317999999999999972e+01,2.000000000000000000e+00
1.361999999999999922e+01,3.000000000000000000e+00
1.408000000000000007e+01,4.000000000000000000e+00
1.456000000000000050e+01,1.000000000000000000e+00
1.500000000000000000e+01,2.000000000000000000e+00
1.546000000000000085e+01,3.000000000000000000e+00
1.591999999999999993e+01,4.000000000000000000e+00
1.635999999999999943e+01,1.000000000000000000e+00
1.680000000000000071e+01,2.000000000000000000e+00
1.726000000000000156e+01,3.000000000000000000e+00
1.771999999999999886e+01,4.000000000000000000e+00
1.817999999999999972e+01,1.000000000000000000e+00
1.864000000000000057e+01,2.000000000000000000e+00
1.907999999999999829e+01,3.000000000000000000e+00
1.953999999999999915e+01,4.000000000000000000e+00
2.000000000000000000e+01,1.000000000000000000e+00
2.044000000000000128e+01,2.000000000000000000e+00
2.089999999999999858e+01,3.000000000000000000e+00
2.135999999999999943e+01,4.000000000000000000e+00
2.182000000000000028e+01,1.000000000000000000e+00
2.228000000000000114e+01,2.000000000000000000e+00
2.271999999999999886e+01,3.000000000000000000e+00
2.317999999999999972e+01,4.000000000000000000e+00
2.364000000000000057e+01,1.000000000000000000e+00
2.410000000000000142e+01,2.000000000000000000e+00
2.453999999999999915e+01,3.000000000000000000e+00
2.500000000000000000e+01,4.000000000000000000e+00
2.546000000000000085e+01,1.000000000000000000e+00
2.589999999999999858e+01,2.000000000000000000e+00
2.637999999999999901e+01,3.000000000000000000e+00
2.682000000000000028e+01,4.000000000000000000e+00
2.726000000000000156e+01,1.000000000000000000e+00
2.769999999999999929e+01,2.000000000000000000e+00
2.814000000000000057e+01,3.000000000000000000e+00
2.862000000000000099e+01,4.000000000000000000e+00
2.907999999999999829e+01,1.000000000000000000e+00
2.951999999999999957e+01,2.000000000000000000e+00
2.998000000000000043e+01,3.000000000000000000e+00
3.046000000000000085e+01,4.000000000000000000e+00
3.089999999999999858e+01,1.000000000000000000e+00
3.135999999999999943e+01,2.000000000000000000e+00
3.183999999999999986e+01,3.000000000000000000e+00
3.228000000000000114e+01,4.000000000000000000e+00
3.274000000000000199e+01,1.000000000000000000e+00
3.317999999999999972e+01,2.000000000000000000e+00
3.364000000000000057e+01,3.000000000000000000e+00
3.407999999999999829e+01,4.000000000000000000e+00
3.453999999999999915e+01,1.000000000000000000e+00
3.500000000000000000e+01,2.000000000000000000e+00
3.546000000000000085e+01,3.000000000000000000e+00
3.589999999999999858e+01,4.000000000000000000e+00
3.635999999999999943e+01,1.000000000000000000e+00
3.682000000000000028e+01,2.000000000000000000e+00
3.728000000000000114e+01,3.000000000000000000e+00
3.774000000000000199e+01,4.000000000000000000e+00
3.817999999999999972e+01,1.000000000000000000e+00
3.864000000000000057e+01,2.000000000000000000e+00
3.910000000000000142e+01,3.000000000000000000e+00
3.953999999999999915e+01,4.000000000000000000e+00
4.000000000000000000e+01,1.000000000000000000e+00
4.042000000000000171e+01,2.000000000000000000e+00
4.089999999999999858e+01,3.000000000000000000e+00
4.135999999999999943e+01,4.000000000000000000e+00
4.182000000000000028e+01,1.000000000000000000e+00
4.225999999999999801e+01,2.000000000000000000e+00
4.267999999999999972e+01,3.000000000000000000e+00
4.315999999999999659e+01,4.000000000000000000e+00
4.361999999999999744e+01,1.000000000000000000e+00
4.407999999999999829e+01,2.000000000000000000e+00
4.452000000000000313e+01,3.000000000000000000e+00
4.500000000000000000e+01,4.000000000000000000e+00
4.543999999999999773e+01,1.000000000000000000e+00
4.589999999999999858e+01,2.000000000000000000e+00
4.632000000000000028e+01,3.000000000000000000e+00
4.679999999999999716e+01,4.000000000000000000e+00
4.725999999999999801e+01,1.000000000000000000e+00
4.771999999999999886e+01,2.000000000000000000e+00
4.817999999999999972e+01,3.000000000000000000e+00
4.864000000000000057e+01,4.000000000000000000e+00
4.910000000000000142e+01,1.000000000000000000e+00
4.953999999999999915e+01,2.000000000000000000e+00
4.996000000000000085e+01,3.000000000000000000e+00
5.043999999999999773e+01,4.000000000000000000e+00
5.089999999999999858e+01,1.000000000000000000e+00
5.134000000000000341e+01,2.000000000000000000e+00
5.179999999999999716e+01,3.000000000000000000e+00
5.225999999999999801e+01,4.000000000000000000e+00
5.271999999999999886e+01,1.000000000000000000e+00
5.317999999999999972e+01,2.000000000000000000e+00
5.365999999999999659e+01,3.000000000000000000e+00
5.410000000000000142e+01,4.000000000000000000e+00
5.453999999999999915e+01,1.000000000000000000e+00
5.500000000000000000e+01,2.000000000000000000e+00
5.543999999999999773e+01,3.000000000000000000e+00
5.589999999999999858e+01,4.000000000000000000e+00
5.638000000000000256e+01,1.000000000000000000e+00
5.682000000000000028e+01,2.000000000000000000e+00
5.729999999999999716e+01,3.000000000000000000e+00
5.771999999999999886e+01,4.000000000000000000e+00
5.820000000000000284e+01,1.000000000000000000e+00
5.865999999999999659e+01,2.000000000000000000e+00
5.910000000000000142e+01,3.000000000000000000e+00
5.953999999999999915e+01,4.000000000000000000e+00
5.996000000000000085e+01,1.000000000000000000e+00
6.043999999999999773e+01,2.000000000000000000e+00
6.088000000000000256e+01,3.000000000000000000e+00
6.134000000000000341e+01,4.000000000000000000e+00
6.182000000000000028e+01,1.000000000000000000e+00
6.228000000000000114e+01,2.000000000000000000e+00
6.274000000000000199e+01,3.000000000000000000e+00
6.317999999999999972e+01,4.000000000000000000e+00
6.364000000000000057e+01,1.000000000000000000e+00
6.409999999999999432e+01,2.000000000000000000e+00
6.454000000000000625e+01,3.000000000000000000e+00
6.498000000000000398e+01,4.000000000000000000e+00
6.543999999999999773e+01,1.000000000000000000e+00
6.592000000000000171e+01,2.000000000000000000e+00
6.637999999999999545e+01,3.000000000000000000e+00
6.681999999999999318e+01,4.000000000000000000e+00
6.728000000000000114e+01,1.000000000000000000e+00
6.770000000000000284e+01,2.000000000000000000e+00
6.814000000000000057e+01,3.000000000000000000e+00
6.862000000000000455e+01,4.000000000000000000e+00
6.907999999999999829e+01,1.000000000000000000e+00
6.951999999999999602e+01,2.000000000000000000e+00
6.998000000000000398e+01,3.000000000000000000e+00
7.043999999999999773e+01,4.000000000000000000e+00
7.090000000000000568e+01,1.000000000000000000e+00
7.134000000000000341e+01,2.000000000000000000e+00
7.179999999999999716e+01,3.000000000000000000e+00
7.226000000000000512e+01,4.000000000000000000e+00
7.270000000000000284e+01,1.000000000000000000e+00
7.315999999999999659e+01,2.000000000000000000e+00
7.362000000000000455e+01,3.000000000000000000e+00
7.407999999999999829e+01,4.000000000000000000e+00
7.451999999999999602e+01,1.000000000000000000e+00
7.498000000000000398e+01,2.000000000000000000e+00
7.543999999999999773e+01,3.000000000000000000e+00
7.590000000000000568e+01,4.000000000000000000e+00
7.634000000000000341e+01,1.000000000000000000e+00
7.681999999999999318e+01,2.000000000000000000e+00
7.726000000000000512e+01,3.000000000000000000e+00
7.771999999999999886e+01,4.000000000000000000e+00
7.815999999999999659e+01,1.000000000000000000e+00
7.859999999999999432e+01,2.000000000000000000e+00
7.907999999999999829e+01,3.000000000000000000e+00
7.951999999999999602e+01,4.000000000000000000e+00
8.000000000000000000e+01,1.000000000000000000e+00
8.043999999999999773e+01,2.000000000000000000e+00
8.090000000000000568e+01,3.000000000000000000e+00
8.134000000000000341e+01,4.000000000000000000e+00
8.179999999999999716e+01,1.000000000000000000e+00
8.226000000000000512e+01,2.000000000000000000e+00
8.271999999999999886e+01,3.000000000000000000e+00
8.318000000000000682e+01,4.000000000000000000e+00
8.362000000000000455e+01,1.000000000000000000e+00
8.407999999999999829e+01,2.000000000000000000e+00
8.456000000000000227e+01,3.000000000000000000e+00
8.500000000000000000e+01,4.000000000000000000e+00
8.543999999999999773e+01,1.000000000000000000e+00
8.587999999999999545e+01,2.000000000000000000e+00
8.634000000000000341e+01,3.000000000000000000e+00
8.679999999999999716e+01,4.000000000000000000e+00
8.726000000000000512e+01,1.000000000000000000e+00
8.770000000000000284e+01,2.000000000000000000e+00
8.815999999999999659e+01,3.000000000000000000e+00
8.864000000000000057e+01,4.000000000000000000e+00
8.907999999999999829e+01,1.000000000000000000e+00
8.956000000000000227e+01,2.000000000000000000e+00
9.001999999999999602e+01,3.000000000000000000e+00
9.043999999999999773e+01,4.000000000000000000e+00
9.090000000000000568e+01,1.000000000000000000e+00
9.131999999999999318e+01,2.000000000000000000e+00
9.178000000000000114e+01,3.000000000000000000e+00
9.226000000000000512e+01,4.000000000000000000e+00
9.271999999999999886e+01,1.000000000000000000e+00
9.318000000000000682e+01,2.000000000000000000e+00
9.362000000000000455e+01,3.000000000000000000e+00
9.407999999999999829e+01,4.000000000000000000e+00
9.456000000000000227e+01,1.000000000000000000e+00
9.500000000000000000e+01,2.000000000000000000e+00
9.548000000000000398e+01,3.000000000000000000e+00
9.592000000000000171e+01,4.000000000000000000e+00
9.640000000000000568e+01,1.000000000000000000e+00
9.684000000000000341e+01,2.000000000000000000e+00
9.731999999999999318e+01,3.000000000000000000e+00
