0.000000000000000000e+00,1.000000000000000000e+00
3.800000000000000044e-01,2.000000000000000000e+00
7.800000000000000266e-01,3.000000000000000000e+00
1.179999999999999938e+00,4.000000000000000000e+00
1.580000000000000071e+00,1.000000000000000000e+00
1.979999999999999982e+00,2.000000000000000000e+00
2.379999999999999893e+00,3.000000000000000000e+00
2.779999999999999805e+00,4.000000000000000000e+00
3.180000000000000160e+00,1.000000000000000000e+00
3.580000000000000071e+00,2.000000000000000000e+00
3.979999999999999982e+00,3.000000000000000000e+00
4.379999999999999893e+00,4.000000000000000000e+00
4.780000000000000249e+00,1.000000000000000000e+00
5.179999999999999716e+00,2.000000000000000000e+00
5.580000000000000071e+00,3.000000000000000000e+00
6.000000000000000000e+00,4.000000000000000000e+00
6.400000000000000355e+00,1.000000000000000000e+00
6.799999999999999822e+00,2.000000000000000000e+00
7.200000000000000178e+00,3.000000000000000000e+00
7.580000000000000071e+00,4.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+00
8.400000000000000355e+00,2.000000000000000000e+00
8.800000000000000711e+00,3.000000000000000000e+00
9.179999999999999716e+00,4.000000000000000000e+00
9.599999999999999645e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.000000000000000000e+00
1.040000000000000036e+01,3.000000000000000000e+00
1.080000000000000071e+01,4.000000000000000000e+00
1.117999999999999972e+01,1.000000000000000000e+00
1.159999999999999964e+01,2.000000000000000000e+00
1.200000000000000000e+01,3.000000000000000000e+00
1.240000000000000036e+01,4.000000000000000000e+00
1.277999999999999936e+01,1.000000000000000000e+00
1.319999999999999929e+01,2.000000000000000000e+00
1.359999999999999964e+01,3.000000000000000000e+00
1.398000000000000043e+01,4.000000000000000000e+00
1.438000000000000078e+01,1.000000000000000000e+00
1.480000000000000071e+01,2.000000000000000000e+00
1.519999999999999929e+01,3.000000000000000000e+00
1.559999999999999964e+01,4.000000000000000000e+00
1.600000000000000000e+01,1.000000000000000000e+00
1.639999999999999858e+01,2.000000000000000000e+00
1.680000000000000071e+01,3.000000000000000000e+00
1.719999999999999929e+01,4.000000000000000000e+00
1.760000000000000142e+01,1.000000000000000000e+00
1.800000000000000000e+01,2.000000000000000000e+00
1.837999999999999901e+01,3.000000000000000000e+00
1.880000000000000071e+01,4.000000000000000000e+00
1.917999999999999972e+01,1.000000000000000000e+00
1.960000000000000142e+01,2.000000000000000000e+00
2.000000000000000000e+01,3.000000000000000000e+00
2.039999999999999858e+01,4.000000000000000000e+00
2.080000000000000071e+01,1.000000000000000000e+00
2.119999999999999929e+01,2.000000000000000000e+00
2.160000000000000142e+01,3.000000000000000000e+00
2.200000000000000000e+01,4.000000000000000000e+00
2.239999999999999858e+01,1.000000000000000000e+00
2.280000000000000071e+01,2.000000000000000000e+00
2.319999999999999929e+01,3.000000000000000000e+00
2.360000000000000142e+01,4.000000000000000000e+00
2.400000000000000000e+01,1.000000000000000000e+00
2.439999999999999858e+01,2.000000000000000000e+00
2.480000000000000071e+01,3.000000000000000000e+00
2.519999999999999929e+01,4.000000000000000000e+00
2.560000000000000142e+01,1.000000000000000000e+00
2.600000000000000000e+01,2.000000000000000000e+00
2.639999999999999858e+01,3.000000000000000000e+00
2.680000000000000071e+01,4.000000000000000000e+00
2.719999999999999929e+01,1.000000000000000000e+00
2.760000000000000142e+01,2.000000000000000000e+00
2.800000000000000000e+01,3.000000000000000000e+00
2.839999999999999858e+01,4.000000000000000000e+00
2.880000000000000071e+01,1.000000000000000000e+00
2.919999999999999929e+01,2.000000000000000000e+00
2.960000000000000142e+01,3.000000000000000000e+00
3.000000000000000000e+01,4.000000000000000000e+00
3.039999999999999858e+01,1.000000000000000000e+00
3.080000000000000071e+01,2.000000000000000000e+00
3.119999999999999929e+01,3.000000000000000000e+00
3.160000000000000142e+01,4.000000000000000000e+00
3.198000000000000043e+01,1.000000000000000000e+00
3.239999999999999858e+01,2.000000000000000000e+00
3.279999999999999716e+01,3.000000000000000000e+00
3.320000000000000284e+01,4.000000000000000000e+00
3.360000000000000142e+01,1.000000000000000000e+00
3.400000000000000000e+01,2.000000000000000000e+00
3.439999999999999858e+01,3.000000000000000000e+00
3.479999999999999716e+01,4.000000000000000000e+00
3.520000000000000284e+01,1.000000000000000000e+00
3.560000000000000142e+01,2.000000000000000000e+00
3.600000000000000000e+01,3.000000000000000000e+00
3.639999999999999858e+01,4.000000000000000000e+00
3.679999999999999716e+01,1.000000000000000000e+00
3.720000000000000284e+01,2.000000000000000000e+00
3.760000000000000142e+01,3.000000000000000000e+00
3.800000000000000000e+01,4.000000000000000000e+00
3.839999999999999858e+01,1.000000000000000000e+00
3.879999999999999716e+01,2.000000000000000000e+00
3.920000000000000284e+01,3.000000000000000000e+00
3.960000000000000142e+01,4.000000000000000000e+00
4.000000000000000000e+01,1.000000000000000000e+00
4.039999999999999858e+01,2.000000000000000000e+00
4.079999999999999716e+01,3.000000000000000000e+00
4.120000000000000284e+01,4.000000000000000000e+00
4.157999999999999829e+01,1.000000000000000000e+00
4.200000000000000000e+01,2.000000000000000000e+00
4.239999999999999858e+01,3.000000000000000000e+00
4.279999999999999716e+01,4.000000000000000000e+00
4.320000000000000284e+01,1.000000000000000000e+00
4.360000000000000142e+01,2.000000000000000000e+00
4.400000000000000000e+01,3.000000000000000000e+00
4.439999999999999858e+01,4.000000000000000000e+00
4.478000000000000114e+01,1.000000000000000000e+00
4.520000000000000284e+01,2.000000000000000000e+00
4.560000000000000142e+01,3.000000000000000000e+00
4.600000000000000000e+01,4.000000000000000000e+00
4.639999999999999858e+01,1.000000000000000000e+00
4.679999999999999716e+01,2.000000000000000000e+00
4.717999999999999972e+01,3.000000000000000000e+00
4.760000000000000142e+01,4.000000000000000000e+00
4.800000000000000000e+01,1.000000000000000000e+00
4.838000000000000256e+01,2.000000000000000000e+00
4.878000000000000114e+01,3.000000000000000000e+00
4.920000000000000284e+01,4.000000000000000000e+00
4.960000000000000142e+01,1.000000000000000000e+00
5.000000000000000000e+01,2.000000000000000000e+00
5.039999999999999858e+01,3.000000000000000000e+00
5.078000000000000114e+01,4.000000000000000000e+00
5.120000000000000284e+01,1.000000000000000000e+00
5.157999999999999829e+01,2.000000000000000000e+00
5.197999999999999687e+01,3.000000000000000000e+00
5.239999999999999858e+01,4.000000000000000000e+00
5.279999999999999716e+01,1.000000000000000000e+00
5.317999999999999972e+01,2.000000000000000000e+00
5.360000000000000142e+01,3.000000000000000000e+00
5.400000000000000000e+01,4.000000000000000000e+00
5.439999999999999858e+01,1.000000000000000000e+00
5.479999999999999716e+01,2.000000000000000000e+00
5.517999999999999972e+01,3.000000000000000000e+00
5.560000000000000142e+01,4.000000000000000000e+00
5.600000000000000000e+01,1.000000000000000000e+00
5.639999999999999858e+01,2.000000000000000000e+00
5.679999999999999716e+01,3.000000000000000000e+00
5.717999999999999972e+01,4.000000000000000000e+00
5.760000000000000142e+01,1.000000000000000000e+00
5.800000000000000000e+01,2.000000000000000000e+00
5.839999999999999858e+01,3.000000000000000000e+00
5.879999999999999716e+01,4.000000000000000000e+00
5.920000000000000284e+01,1.000000000000000000e+00
5.960000000000000142e+01,2.000000000000000000e+00
6.000000000000000000e+01,3.000000000000000000e+00
6.039999999999999858e+01,4.000000000000000000e+00
6.079999999999999716e+01,1.000000000000000000e+00
6.120000000000000284e+01,2.000000000000000000e+00
6.160000000000000142e+01,3.000000000000000000e+00
6.197999999999999687e+01,4.000000000000000000e+00
6.238000000000000256e+01,1.000000000000000000e+00
6.278000000000000114e+01,2.000000000000000000e+00
6.320000000000000284e+01,3.000000000000000000e+00
6.357999999999999829e+01,4.000000000000000000e+00
6.400000000000000000e+01,1.000000000000000000e+00
6.440000000000000568e+01,2.000000000000000000e+00
6.479999999999999716e+01,3.000000000000000000e+00
6.520000000000000284e+01,4.000000000000000000e+00
6.559999999999999432e+01,1.000000000000000000e+00
6.600000000000000000e+01,2.000000000000000000e+00
6.640000000000000568e+01,3.000000000000000000e+00
6.679999999999999716e+01,4.000000000000000000e+00
6.720000000000000284e+01,1.000000000000000000e+00
6.759999999999999432e+01,2.000000000000000000e+00
6.800000000000000000e+01,3.000000000000000000e+00
6.840000000000000568e+01,4.000000000000000000e+00
6.879999999999999716e+01,1.000000000000000000e+00
6.920000000000000284e+01,2.000000000000000000e+00
6.957999999999999829e+01,3.000000000000000000e+00
7.000000000000000000e+01,4.000000000000000000e+00
7.037999999999999545e+01,1.000000000000000000e+00
7.079999999999999716e+01,2.000000000000000000e+00
7.120000000000000284e+01,3.000000000000000000e+00
7.159999999999999432e+01,4.000000000000000000e+00
7.200000000000000000e+01,1.000000000000000000e+00
7.240000000000000568e+01,2.000000000000000000e+00
7.279999999999999716e+01,3.000000000000000000e+00
7.320000000000000284e+01,4.000000000000000000e+00
7.359999999999999432e+01,1.000000000000000000e+00
7.400000000000000000e+01,2.000000000000000000e+00
7.440000000000000568e+01,3.000000000000000000e+00
7.479999999999999716e+01,4.000000000000000000e+00
7.520000000000000284e+01,1.000000000000000000e+00
7.559999999999999432e+01,2.000000000000000000e+00
7.600000000000000000e+01,3.000000000000000000e+00
7.640000000000000568e+01,4.000000000000000000e+00
7.679999999999999716e+01,1.000000000000000000e+00
7.720000000000000284e+01,2.000000000000000000e+00
7.759999999999999432e+01,3.000000000000000000e+00
7.800000000000000000e+01,4.000000000000000000e+00
7.840000000000000568e+01,1.000000000000000000e+00
7.879999999999999716e+01,2.000000000000000000e+00
7.920000000000000284e+01,3.000000000000000000e+00
7.959999999999999432e+01,4.000000000000000000e+00
8.000000000000000000e+01,1.000000000000000000e+00
8.040000000000000568e+01,2.000000000000000000e+00
8.079999999999999716e+01,3.000000000000000000e+00
8.120000000000000284e+01,4.000000000000000000e+00
8.159999999999999432e+01,1.000000000000000000e+00
8.200000000000000000e+01,2.000000000000000000e+00
8.240000000000000568e+01,3.000000000000000000e+00
8.279999999999999716e+01,4.000000000000000000e+00
8.318000000000000682e+01,1.000000000000000000e+00
8.359999999999999432e+01,2.000000000000000000e+00
8.400000000000000000e+01,3.000000000000000000e+00
8.440000000000000568e+01,4.000000000000000000e+00
8.479999999999999716e+01,1.000000000000000000e+00
8.520000000000000284e+01,2.000000000000000000e+00
8.559999999999999432e+01,3.000000000000000000e+00
8.600000000000000000e+01,4.000000000000000000e+00
8.640000000000000568e+01,1.000000000000000000e+00
8.679999999999999716e+01,2.000000000000000000e+00
8.720000000000000284e+01,3.000000000000000000e+00
8.759999999999999432e+01,4.000000000000000000e+00
8.800000000000000000e+01,1.000000000000000000e+00
8.840000000000000568e+01,2.000000000000000000e+00
8.879999999999999716e+01,3.000000000000000000e+00
8.920000000000000284e+01,4.000000000000000000e+00
8.959999999999999432e+01,1.000000000000000000e+00
9.000000000000000000e+01,2.000000000000000000e+00
9.040000000000000568e+01,3.000000000000000000e+00
9.079999999999999716e+01,4.000000000000000000e+00
9.120000000000000284e+01,1.000000000000000000e+00
9.159999999999999432e+01,2.000000000000000000e+00
9.200000000000000000e+01,3.000000000000000000e+00
9.240000000000000568e+01,4.000000000000000000e+00
9.279999999999999716e+01,1.000000000000000000e+00
9.320000000000000284e+01,2.000000000000000000e+00
9.359999999999999432e+01,3.000000000000000000e+00
9.400000000000000000e+01,4.000000000000000000e+00
9.440000000000000568e+01,1.000000000000000000e+00
9.479999999999999716e+01,2.000000000000000000e+00
9.520000000000000284e+01,3.000000000000000000e+00
9.559999999999999432e+01,4.000000000000000000e+00
9.598000000000000398e+01,1.000000000000000000e+00
9.637999999999999545e+01,2.000000000000000000e+00
9.678000000000000114e+01,3.000000000000000000e+00
9.720000000000000284e+01,4.000000000000000000e+00
9.754000000000000625e+01,1.000000000000000000e+00
9.785999999999999943e+01,2.000000000000000000e+00
9.821999999999999886e+01,3.000000000000000000e+00
9.856000000000000227e+01,4.000000000000000000e+00
9.887999999999999545e+01,1.000000000000000000e+00
9.923999999999999488e+01,2.000000000000000000e+00
9.956000000000000227e+01,3.000000000000000000e+00
9.990000000000000568e+01,4.000000000000000000e+00
1.002600000000000051e+02,1.000000000000000000e+00
1.005999999999999943e+02,2.000000000000000000e+00
1.009399999999999977e+02,3.000000000000000000e+00
1.012600000000000051e+02,4.000000000000000000e+00
1.015999999999999943e+02,1.000000000000000000e+00
1.019599999999999937e+02,2.000000000000000000e+00
1.022800000000000011e+02,3.000000000000000000e+00
1.026400000000000006e+02,4.000000000000000000e+00
1.029800000000000040e+02,1.000000000000000000e+00
1.032999999999999972e+02,2.000000000000000000e+00
1.036400000000000006e+02,3.000000000000000000e+00
1.039800000000000040e+02,4.000000000000000000e+00
1.043199999999999932e+02,1.000000000000000000e+00
1.046599999999999966e+02,2.000000000000000000e+00
1.050199999999999960e+02,3.000000000000000000e+00
1.053400000000000034e+02,4.000000000000000000e+00
